鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段451~480號,10.73,住,,,1071212,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811020,129.28,3,2,2,有,有,6400000,47678,坡道平面,16.02,1000000,,RPVNMLNKJHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路271~300號,13.52,商,,,1071130,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030603,154.71,3,2,2,有,有,7700000,54146,坡道平面,30.97,1000000,,RPWNMLNKJHOFFBB97CA
北區,房地(土地+建物),臺中市北區美德街352巷1~30號,14.23,住,,,1071014,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690214,47.64,1,1,1,有,無,2000000,41982,,0.0,0,,RPTOMLKKJHOFFBB47CA
北區,房地(土地+建物)+車位,臺中市北區三民路三段211~240號,26.39,商,,,1071123,土地2建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880623,361.25,0,0,0,無,有,14300000,39585,坡道平面,0.0,0,,RPWNMLLKJHOFFBB77CA
北區,房地(土地+建物),臺中市北區德化街1~30號,24.55,住,,,1071128,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0681211,84.44,3,2,2,有,無,4200000,49739,,0.0,0,含增建或未登記建物。,RPVQMLLKJHOFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區昌平路二段4巷61~90號,16.3,住,,,1071209,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,100.28,3,2,2,有,有,4700000,46869,,0.0,0,,RPRTMLLKJHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段139巷1~30號,11.02,住,,,1071202,土地3建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,68.4,2,1,1,有,有,4500000,65789,坡道機械,0.0,0,,RPTSMLLKJHOFFBB97CA
北區,房地(土地+建物),臺中市北區青島東街31~60號,8.98,住,,,1071214,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821214,52.08,1,2,1,有,有,3300000,63364,,0.0,0,,RPUQMLSJJHOFFBB48CA
北屯區,土地,景東段121~150地號,300.78,住,,,1071202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34570000,114935,,0.0,0,,RPXOMLSJJHOFFBB58CA
北屯區,土地,景東段121~150地號,300.78,住,,,1071203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34570000,114935,,0.0,0,,RPOPMLSJJHOFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路三段661~690號,21.45,商,,,1061220,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070914,239.44,4,2,2,有,有,15280000,69868,坡道平面,53.66,2300000,,RPPNMLSJJHOFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路三段661~690號,16.9,商,,,1061120,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070914,174.06,3,2,2,有,有,11250000,67979,坡道平面,24.75,1100000,,RPQNMLSJJHOFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路三段661~690號,12.35,商,,,1061116,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070914,131.94,2,2,2,有,有,8780000,72591,坡道平面,26.83,1150000,,RPRNMLSJJHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路三段661~690號,11.38,商,,,1071026,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070914,127.37,2,2,1,有,有,9400000,82554,坡道平面,26.83,1100000,,RPSNMLSJJHOFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹五路二段31~60號,22.14,住,,,1071209,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,170.93,3,2,2,有,有,9100000,53238,坡道平面,37.7,0,,RPPOMLTJJHOFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段1~30號,13.65,住,,,1071205,土地2建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850618,74.34,3,1,1,有,有,3800000,51116,,0.0,0,,RPQPMLRJJHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北路二段61~90號,26.69,住,,,1071129,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791120,174.19,6,0,6,有,有,7850000,45066,升降機械,0.0,0,,RPRPMLRJJHOFFBB97CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段31~60號,38.34,住,,,1071010,土地1建物1車位1,七層,十六層,辦公商業大樓,商業用,鋼筋混凝土造,0771130,441.54,0,0,0,無,有,11680000,26453,坡道平面,0.0,0,,RPSPMLRJJHOFFBB08CA
西區,房地(土地+建物)+車位,臺中市西區大業北路1~30號,23.8,住,,,1071127,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781130,133.68,3,2,1,有,有,6660000,49820,坡道平面,0.0,0,,RPOOMLLMJHOFFAB17CA
東區,房地(土地+建物)+車位,臺中市東區東英二街78巷1~30號,85.84,商,,,1071108,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900725,266.69,4,3,3,有,有,14280000,53545,一樓平面,0.0,0,,RPPNMLSLJHOFFAB77CA
南區,房地(土地+建物)+車位,臺中市南區文心南路931~960號,20.55,住,,,1071224,土地2建物2車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051212,163.25,3,2,2,有,有,10100000,61868,坡道平面,33.4,0,,RPRNMLKMJHOFFAB27CA
南區,房地(土地+建物),臺中市南區復興路二段31~60號,2.87,住,,,1071218,土地1建物1車位0,六層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830526,45.67,1,1,1,有,有,1380000,30217,,0.0,0,,RPQPMLKMJHOFFAB37CA
西區,房地(土地+建物)+車位,臺中市西區中美街121~150號,43.59,住,,,1070928,土地1建物1車位2,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050629,295.82,4,2,2,有,有,27370000,99506,坡道平面,52.92,3200000,,RPQNMLNLJHOFFAB37CA
南區,房地(土地+建物),臺中市南區建成路1713巷1~30號,3.21,商,,,1070828,土地2建物1車位0,七層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840127,35.980000000000004,1,0,1,有,有,1780000,49472,,0.0,0,,RPQOMLTKJHOFFAB97CA
西區,房地(土地+建物)+車位,臺中市西區華美西街一段151~180號,20.46,住,,,1071205,土地2建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860723,197.18,4,2,2,有,有,13500000,68469,坡道平面,0.0,0,,RPXOMLTKJHOFFAB68CA
西區,房地(土地+建物)+車位,臺中市西區健行路964巷61~90號,26.68,商,,,1071216,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030925,244.99,4,2,2,有,有,18380000,75023,坡道平面,35.12,0,,RPPPMLTKJHOFFAB97CA
中區,房地(土地+建物),臺中市中區大誠街39巷2之1~30號,7.36,商,,,1071217,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0610201,39.33,2,1,1,有,有,1500000,38139,,0.0,0,,RPPOMLRKJHOFFAB67CA
西區,房地(土地+建物),臺中市西區民生路181~210號,8.82,住,,,1071203,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780515,77.91000000000001,2,2,1,有,有,3830000,49159,,0.0,0,,RPROMLQKJHOFFAB77CA
中區,房地(土地+建物),臺中市中區成功路128巷1~30號,10.4,商,,,1071204,土地4建物1車位0,五層,五層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0710826,82.98,2,2,1,有,有,3400000,40974,,0.0,0,含增建或未登記建物。;,RPTPMLQKJHOFFAB08CA
東區,房地(土地+建物),臺中市東區旱溪東路一段1~30號,17.29,住,,,1071129,土地1建物1車位0,一層，二層，三層，騎樓,十五層,店面(店鋪),商業用,鋼筋混凝土造,0810825,138.75,0,3,2,有,有,9800000,70631,,0.0,0,,RPXOMLPKJHOFFAB28CA
西區,土地,公館段61~90地號,187.49,其他,,,1071109,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8631927,46039,,0.0,0,包含公共設施保留地之交易。;,RPSOMLPKJHOFFAB77CA
西區,房地(土地+建物)+車位,臺中市西區中美街1~30號,31.43,商,,,1071026,土地3建物1車位2,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960521,312.85,4,2,2,有,有,24800000,82555,坡道平面,46.36,2800000,,RPSNMLNKJHOFFAB47CA
西區,房地(土地+建物),臺中市西區公?路181~210號,93.0,住,,,1071202,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690523,268.28,5,2,4,有,無,18000000,67094,,0.0,0,,RPOOMLOKJHOFFAB27CA
西區,房地(土地+建物),臺中市西區民權路181~210號,7.12,商,,,1071202,土地3建物1車位0,四層,十五層,辦公商業大樓,住商用,鋼筋混凝土造,0720819,85.82,0,0,0,無,有,3050000,35540,,0.0,0,,RPUOMLKKJHOFFAB47CA
南區,房地(土地+建物)+車位,臺中市南區高工南路65巷1~30號,22.7,住,,,1071218,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050922,163.74,3,2,2,有,無,9000000,54965,坡道平面,29.75,0,,RPVNMLKKJHOFFAB47CA
南區,房地(土地+建物),臺中市南區高工路301~330號,76.0,住,,,1071212,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0771104,212.25,5,3,4,有,無,23000000,108363,,0.0,0,含增建或未登記建物。;,RPXNMLKKJHOFFAB67CA
西區,房地(土地+建物)+車位,臺中市西區忠明南路91~120號,17.29,住,,,1071212,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,188.84,3,2,2,有,有,15400000,81551,坡道平面,58.6,0,含增建或未登記建物。;,RPPOMLKKJHOFFAB96CA
西區,房地(土地+建物),臺中市西區成功路451~480號,100.0,商,,,1071202,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0980424,193.49,4,1,5,有,無,16150000,83467,,0.0,0,,RPWOMLSJJHOFFAB38CA
中區,房地(土地+建物),臺中市中區民權路151~180號,1.93,商,,,1071107,土地2建物1車位0,十七層,二十八層,套房(1房1廳1衛),住家用,見其他登記事項,0860131,37.55,1,1,1,有,有,1500000,39947,,0.0,0,,RPPNMLTJJHOFFAB67CA
南區,房地(土地+建物),臺中市南區東興路一段1~30號,3.88,住,,,1071211,土地1建物1車位0,十層,三十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951026,84.95,2,0,2,有,有,4100000,48264,,0.0,0,,RPTNMLTJJHOFFAB08CA
南區,房地(土地+建物),臺中市南區仁德街3巷1~30號,32.4,商,,,1070915,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730908,121.27,3,2,2,有,無,4180000,34469,,0.0,0,,RPXNMLTJJHOFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區德富路91~120號,20.75,住,,,1071209,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040217,185.26999999999998,3,2,2,有,有,13800000,74486,坡道平面,28.46,0,,RPVNMLSJJHOFFAB18CA
西區,房地(土地+建物)+車位,臺中市西區五權七街121~150號,17.5,住,,,1071211,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951026,154.70999999999998,3,2,2,有,有,13500000,87260,坡道平面,0.0,0,含增建或未登記建物。;,RPOOMLTJJHOFFAB67CA
中區,房地(土地+建物),臺中市中區臺灣大道一段361~390號,3.12,商,,,1071121,土地5建物1車位0,五層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0710630,29.53,1,1,1,有,有,1300000,44023,,0.0,0,,RPROMLTJJHOFFAB97CA
東區,房地(土地+建物),臺中市東區東光園路100巷6弄31~60號,77.0,住,,,1071202,土地1建物1車位0,全,二層,透天厝,住工用,見其他登記事項,0640426,110.7,4,2,3,有,無,6300000,56911,,0.0,0,,RPVNMLTJJHOFFAB28CA
西區,房地(土地+建物)+車位,臺中市西區忠明南路91~120號,14.55,住,,,1071123,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,159.54,3,2,2,有,有,14380000,90134,坡道平面,29.3,0,,RPWNMLTJJHOFFAB38CA
東區,房地(土地+建物)+車位,臺中市東區東英二街121~150號,73.41,商,,,1071108,土地3建物1車位1,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0870817,229.89,4,3,3,有,無,10200000,44369,坡道平面,0.0,0,,RPTOMLTJJHOFFAB18CA
西區,房地(土地+建物),臺中市西區三民路一段39巷3弄1~30號,3.37,其他,,,1071220,土地3建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830504,34.15,1,0,1,有,有,1400000,40996,,0.0,0,,RPUOMLTJJHOFFAB28CA
南區,房地(土地+建物),臺中市南區忠明南路721~750號,17.26,住,,,1071201,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880505,112.12,3,2,2,有,有,5300000,47271,,0.0,0,,RPSNMLTJJHOFFAB97CA
南區,房地(土地+建物)+車位,臺中市南區工學北路331~360號,19.03,住,,,1071207,土地1建物1車位1,十八層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031029,165.6,3,2,2,有,無,11500000,69444,坡道平面,22.91,0,,RPWPMLTJJHOFFAB58CA
南區,房地(土地+建物)+車位,臺中市南區工學北路331~360號,19.03,住,,,1071211,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031029,164.35,3,2,2,有,無,12580000,76544,坡道平面,21.51,0,,RPXPMLTJJHOFFAB68CA
東區,土地,旱新段421~450地號,119.94,住,,,1071220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,108388,,0.0,0,"含增建或未登記建物。;增值稅新台幣340,822元正由買方負擔",RPSPMLTJJHOFFAB18CA
南區,房地(土地+建物)+車位,臺中市南區工學北路331~360號,23.71,住,,,1071202,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031029,205.36,4,2,2,有,無,15500000,75477,坡道平面,22.91,0,,RPTPMLTJJHOFFAB28CA
東區,房地(土地+建物)+車位,臺中市東區東昇路436巷1~30號,111.05,住,,,1071205,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040416,202.96,5,3,6,有,有,21500000,105932,一樓平面,0.0,0,,RPQPMLTJJHOFFAB97CA
南區,房地(土地+建物),臺中市南區永和街256巷1~30號,109.0,住,,,1071218,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0850622,177.97,4,3,3,有,無,11500000,64618,,0.0,0,,RPRNMLLKJHOFFAB17CA
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,2.04,住,,,1071216,土地2建物1車位0,九層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,26.409999999999997,1,1,1,有,有,950000,35971,,0.0,0,,RPSNMLLKJHOFFAB27CA
南區,房地(土地+建物),臺中市南區忠明南路1240巷1~30號,23.79,住,,,1071207,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700413,84.39,4,0,4,有,無,4800000,56879,,0.0,0,,RPRQMLLKJHOFFAB47CA
南區,房地(土地+建物),臺中市南區臺中路511~540號,11.58,住,,,1071017,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0671209,44.83,2,0,2,有,無,1880000,41936,,0.0,0,,RPVOMLLKJHOFFAB67CA
西區,房地(土地+建物),臺中市西區美村路一段31~60號,3.88,商,,,1071216,土地1建物1車位0,十層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850829,40.2,1,1,1,有,有,2450000,60945,,0.0,0,,RPUNMLNKJHOFFAB67CA
南區,房地(土地+建物),臺中市南區復興路二段91~120號,13.61,住,,,1071207,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710918,97.26,3,2,1,有,有,3300000,33930,,0.0,0,,RPQOMLPKJHOFFAB57CA
西區,房地(土地+建物),臺中市西區中美街419巷31~60號,111.98,住,,,1071129,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0690821,292.56,19,1,19,有,有,32500000,111088,,0.0,0,含增建或未登記建物。;19間套房,RPROMLPKJHOFFAB67CA
中區,房地(土地+建物),臺中市中區民權路151~180號,1.93,商,,,1071219,土地2建物1車位0,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0860131,37.39,1,0,1,有,有,1560000,41722,,0.0,0,,RPOOMLRKJHOFFAB57CA
東區,房地(土地+建物)+車位,臺中市東區一心街241~270號,22.68,商,,,1071214,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020205,182.01,3,2,2,有,有,7900000,43407,坡道平面,33.99,0,,RPPNMLSKJHOFFAB67CA
西區,房地(土地+建物)+車位,臺中市西區英才路589巷1~30號,33.04,住,,,1071207,土地1建物1車位3,十層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011126,463.05999999999995,5,2,4,有,有,38800000,86791,坡道平面,67.86,4500000,,RPUNMLTKJHOFFAB28CA
東區,房地(土地+建物)+車位,臺中市東區自由路三段1~30號,18.84,商,,,1071222,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000105,199.01,4,2,2,有,有,13180000,66225,坡道平面,0.0,1200000,,RPWPMLSKJHOFFAB58CA
南區,房地(土地+建物),臺中市南區國光路447巷1~30號,26.04,住,,,1071220,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700810,84.69999999999999,3,2,2,有,無,3480000,41086,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLNLJHOFFAB87CA
東區,房地(土地+建物),臺中市東區十甲東路451~480號,99.81,住,,,1071205,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950704,167.86,3,3,3,有,無,16600000,98892,,0.0,0,含增建或未登記建物。;,RPWOMLNLJHOFFAB08CA
南區,房地(土地+建物)+車位,臺中市南區建成路1621~1650號,18.68,商,,,1061210,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070921,132.39,2,2,1,有,有,8100000,75527,坡道平面,40.37,1150000,,RPWPMLLLJHOFFAB97CA
南區,房地(土地+建物)+車位,臺中市南區建成路1621~1650號,22.15,商,,,1060824,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070921,157.19,2,2,2,有,有,10150000,75827,坡道平面,37.18,1050000,,RPTPMLLLJHOFFAB67CA
東區,房地(土地+建物)+車位,臺中市東區東光園路541~570號,20.7,住,,,1071128,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051107,163.0,3,2,2,有,有,11000000,67485,坡道平面,0.0,1300000,,RPSPMLKMJHOFFAB57CA
西區,房地(土地+建物),臺中市西區五權七街4巷1~30號,118.0,住,,,1071208,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900111,246.84,5,2,4,有,無,25000000,101280,,0.0,0,含增建或未登記建物。,RPWPMLSLJHOFFAB68CA
南區,土地,半平厝段751~780地號,225.0,其他,,,1071129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10770975,47871,,0.0,0,包含公共設施保留地之交易。;,RPTNMLTLJHOFFAB28CA
南區,房地(土地+建物),臺中市南區臺中路511~540號,5.79,住,,,1071020,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0671209,21.3,1,0,1,有,有,850000,39906,,0.0,0,,RPUNMLSLJHOFFAB28CA
西區,房地(土地+建物),臺中市西區向上北路181~210號,38.0,住,,,1071224,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650525,93.52,3,2,2,有,無,5250000,56138,,0.0,0,,RPPPMLPLJHOFFAB67CA
中區,房地(土地+建物),臺中市中區中山路211~240號,121.0,商,,,1071221,土地6建物3車位0,三層,四層,店面(店鋪),住家用,見其他登記事項,0860111,130.3,0,0,2,無,無,25000000,191865,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLTLJHOFFAB08CA
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段160巷31~60號,10.82,住,,,1071214,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,87.28,2,2,1,有,有,4800000,54995,,0.0,0,,RPVOMLTJJHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區太原一街1~30號,19.71,住,,,1071208,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050426,120.45,3,1,2,有,有,8200000,68078,坡道機械,11.55,0,,RPUNMLTJJHOFFBB28CA
北區,房地(土地+建物),臺中市北區東光東街61~90號,3.75,住,,,1071213,土地1建物1車位0,十二層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831214,29.71,1,0,1,有,有,1360000,45776,,0.0,0,,RPOOMLTJJHOFFBB77CA
北屯區,土地,大湖段1141~1170地號,70.18,其他,,,1071211,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168430,2400,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLTJJHOFFBB38CA
北區,房地(土地+建物)+車位,臺中市北區忠太東路91~120號,8.09,住,,,1071218,土地1建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,94.91,2,2,1,有,有,4800000,50574,坡道機械,0.0,0,,RPVPMLTJJHOFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區中清路二段280巷25弄1~30號,81.0,住,,,1071115,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0610701,52.53,2,2,1,有,無,4680000,89092,,0.0,0,,RPWPMLTJJHOFFBB68CA
北區,房地(土地+建物),臺中市北區梅川東路三段121~150號,24.97,住,,,1071129,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741022,97.17999999999999,7,2,5,有,無,5450000,56081,,0.0,0,,RPXNMLKKJHOFFBB77CA
北區,房地(土地+建物),臺中市北區原子街140巷31~60號,122.0,商,,,1071220,土地2建物1車位0,全,一層,透天厝,住家用,木造,0411009,44.71,4,1,1,有,無,6200000,138671,,0.0,0,含增建或未登記建物。;,RPWSMLLKJHOFFBB28CA
北區,房地(土地+建物),臺中市北區太原路二段222巷1~30號,29.06,商,,,1071224,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690523,85.85,3,2,2,有,無,2500000,29121,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLLKJHOFFBB57CA
北屯區,車位,臺中市北屯區松竹五路二段151~180號,0.27,住,,,1071216,土地0建物0車位1,,,其他,,,,17.96,0,0,0,有,有,800000,,坡道機械,17.96,800000,單獨車位交易。;,RPPQMLLKJHOFFBB37CA
北區,房地(土地+建物),臺中市北區進化北路241~270號,3.86,住,,,1071219,土地1建物1車位0,五層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821014,40.31,1,1,1,有,有,1700000,42173,,0.0,0,含增建或未登記建物。;,RPPNMLLKJHOFFBB07CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段931~960號,21.58,住,,,1071117,土地1建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,173.67000000000002,3,2,2,有,有,12500000,81095,坡道平面,35.56,1300000,,RPUNMLLKJHOFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區樹孝路691~720號,20.37,住,,,1071213,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070425,129.95999999999998,2,2,1,有,有,6500000,50015,坡道平面,36.25,0,,RPPOMLOKJHOFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄路31~60號,30.43,住,,,1071214,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050502,167.98,3,2,2,有,有,13150000,78283,坡道平面,28.01,0,,RPOOMLNKJHOFFBB27CA
北屯區,房地(土地+建物),臺中市北屯區平德路103巷1~30號,14.06,住,,,1071128,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831209,72.6,2,2,1,有,有,3650000,50275,,0.0,0,,RPSQMLOKJHOFFBB97CA
北區,房地(土地+建物)+車位,臺中市北區益華街91~120號,1.47,住,,,1071218,土地1建物0車位1,,,其他,,,,8.75,0,0,0,有,無,400000,0,升降機械,8.75,0,單獨車位交易。;權利人二人車位有佔土地持分,RPOPMLOKJHOFFBB47CA
北區,房地(土地+建物)+車位,臺中市北區光大街1~30號,18.97,商,,,1071213,土地1建物1車位5,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860623,116.64999999999999,2,1,1,有,有,2900000,24861,升降機械,0.0,0,5個車位均不能使用。,RPRPMLOKJHOFFBB77CA
北區,房地(土地+建物),臺中市北區梅川東路三段132巷1~30號,28.91,住,,,1071217,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660517,64.02,3,2,1,有,無,4060000,63418,,0.0,0,,RPVOMLPKJHOFFBB18CA
