鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
桃園區,房地(土地+建物)+車位,桃園市桃園區溫州一路271~300號,52.89,住,,,1071212,土地1建物1車位2,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070126,384.93,4,2,3,有,有,37840000,106190,坡道平面,56.84,3000000,,RPSNMLNJJHOFFAH97CA
桃園區,房地(土地+建物),桃園市桃園區勇一街21巷1~30號,30.0,住,,,1071119,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700710,94.48,3,2,1,有,無,3000000,31753,,0.0,0,,RPTNMLNJJHOFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段31~60號,18.01,住,,,1071128,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850713,133.15,4,2,2,有,有,8600000,64589,坡道平面,0.0,0,,RPWNMLNJJHOFFAH38CA
桃園區,房地(土地+建物),桃園市桃園區五福三街31~60號,68.0,住,,,1071115,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060426,142.66,3,2,4,有,無,6800000,47666,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLNJJHOFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國際路二段121~150號,14.58,住,,,1071211,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841212,157.5,4,2,2,有,有,6700000,42540,坡道平面,0.0,0,含增建或未登記建物。;,RPVQMLNJJHOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國強十街61~90號,20.28,住,,,1071220,土地1建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070611,167.35000000000002,2,1,2,有,有,10790000,64476,坡道平面,47.61,0,受債權債務影響或債務抵償之交易。;,RPRNMLOJJHOFFAH97CA
桃園區,房地(土地+建物),桃園市桃園區大華八街1~30號,20.8,住,,,1071208,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730601,86.64,3,2,1,有,無,3500000,40397,,0.0,0,,RPPOMLOJJHOFFAH87CA
桃園區,車位,桃園市桃園區敬二街1~30號,1.62,住,,,1071217,土地0建物0車位1,地下一層,十七層,其他,見其他登記事項,鋼筋混凝土造,0830713,39.11,0,0,0,有,無,1300000,,坡道平面,0.0,1300000,,RPRPMLOJJHOFFAH18CA
桃園區,房地(土地+建物)+車位,桃園市桃園區桃鶯路331~360號,10.74,商,,,1071113,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061106,122.74,2,2,1,有,有,9560000,85253,坡道平面,31.13,1750000,,RPPNMLPJJHOFFAH87CA
桃園區,房地(土地+建物)+車位,桃園市桃園區縣府路301~330號,39.26,其他,,,1071212,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710814,171.44,2,0,1,有,有,8500000,49580,坡道平面,0.0,0,,RPOPMLSJJHOFFAH28CA
桃園區,房地(土地+建物),桃園市桃園區守法路30巷1~30號,30.0,住,,,1071203,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681226,71.25,3,2,1,有,無,3000000,42105,,0.0,0,,RPRPMLTJJHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民安路73巷1~30號,44.05,住,,,1071114,土地1建物2車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780123,244.49,4,2,2,有,有,6300000,25767,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLKKJHOFFAH18CA
桃園區,房地(土地+建物),桃園市桃園區國強二街211~240號,18.9,住,,,1071129,土地3建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830317,113.3,3,1,2,有,有,3800000,33539,,0.0,0,,RPROMLKKJHOFFAH77CA
桃園區,房地(土地+建物),桃園市桃園區上海路91~120號,16.57,住,,,1071125,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821104,107.60000000000001,3,2,2,有,有,4300000,39963,,0.0,0,,RPXOMLLKJHOFFAH48CA
桃園區,房地(土地+建物),桃園市桃園區忠二路31~60號,24.39,住,,,1071210,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710818,98.16999999999999,4,0,4,有,無,4900000,49913,,0.0,0,,RPQQMLOKJHOFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國強十三街61~90號,26.55,住,,,1071210,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950913,165.86,4,2,2,有,有,7800000,47028,坡道平面,0.0,0,,RPSNMLPKJHOFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,24.02,住,,,1070520,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,169.88,3,2,2,有,有,14600000,95454,坡道平面,35.26,1750000,,RPTPMLRKJHOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,24.08,住,,,1070818,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,170.29,3,2,2,有,有,13900000,89980,坡道平面,35.26,1750000,,RPUPMLRKJHOFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,27.42,住,,,1070101,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,189.17000000000002,3,2,2,有,有,16800000,98434,坡道平面,35.26,1650000,,RPUOMLLLJHOFFAH28CA
桃園區,房地(土地+建物),桃園市桃園區建國路241~270號,36.33,住,,,1071125,土地1建物2車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770614,130.31,3,2,2,有,有,5280000,40519,,0.0,0,,RPWQMLLLJHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,27.63,住,,,1070901,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,190.28,3,2,2,有,有,16300000,93859,坡道平面,35.26,1750000,,RPXPMLMLJHOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,27.68,住,,,1071015,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,190.51999999999998,3,2,2,有,有,14130000,79737,坡道平面,35.26,1750000,,RPSQMLMLJHOFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,27.53,住,,,1060813,土地1建物1車位2,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,223.82,3,2,2,有,有,17850000,94912,坡道平面,70.52,3300000,,RPTQMLMLJHOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,27.31,住,,,1071117,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,188.56,3,2,2,有,有,14680000,83692,坡道平面,35.26,1850000,,RPRPMLPLJHOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區桃鶯路331~360號,10.74,商,,,1071026,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061106,122.74,2,2,1,有,有,9350000,82960,坡道平面,31.13,1750000,,RPWPMLSLJHOFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區桃鶯路331~360號,10.74,商,,,1071026,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061106,122.74,2,2,1,有,有,9380000,83834,坡道平面,31.13,1700000,,RPXPMLSLJHOFFAH76CA
中壢區,房地(土地+建物),桃園市中壢區中正路1261~1290號,96.0,商,,,1071213,土地1建物1車位0,一層，二層,二層,店面(店鋪),見其他登記事項,加強磚造,0630530,168.96,3,2,2,有,無,11000000,65104,,0.0,0,,RPPRMLMJJHOFFBH08CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段331~360號,25.38,住,,,1071202,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040408,185.03,3,2,2,有,有,12100000,65395,坡道平面,0.0,0,,RPOQMLNJJHOFFBH97CA
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路四段451~480號,57.52,住,,,1071114,土地3建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041012,310.25,4,2,2,有,有,19980000,69374,坡道平面,56.84,2400000,,RPXNMLOJJHOFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區環中東路二段312巷1~30號,3.49,住,,,1071203,土地1建物1車位0,二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880528,37.95,1,1,1,有,有,1950000,51383,,0.0,0,,RPUOMLOJJHOFFBH48CA
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路91~120號,13.0,商,,,1071002,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070515,104.38,2,1,1,有,有,8690000,93732,坡道機械,18.07,600000,,RPQNMLPJJHOFFBH08CA
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路91~120號,19.3,商,,,1070930,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070515,163.82,3,2,2,有,有,12000000,84593,坡道平面,36.15,1200000,,RPRNMLPJJHOFFBH18CA
中壢區,房地(土地+建物),桃園市中壢區青雲路91~120號,11.38,商,,,1071002,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070515,76.58,2,1,1,有,有,6410000,83703,,0.0,0,,RPSNMLPJJHOFFBH28CA
中壢區,房地(土地+建物)+車位,桃園市中壢區龍岡路二段321巷31~60號,25.98,住,,,1071030,土地1建物2車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810127,144.91,3,2,2,有,有,4800000,33124,坡道平面,0.0,0,,RPPQMLTJJHOFFBH68CA
中壢區,房地(土地+建物)+車位,桃園市中壢區龍陵路181~210號,27.22,住,,,1071201,土地1建物1車位2,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,210.0,3,2,2,有,有,8600000,40952,坡道平面,0.0,0,,RPQNMLOKJHOFFBH08CA
中壢區,房地(土地+建物),桃園市中壢區中園路二段135巷31~60號,85.0,住,,,1071125,土地1建物1車位0,一層，二層,二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0750331,138.2,15,0,15,有,無,11500000,83213,,0.0,0,3-4樓增建共同出售,RPVQMLPKJHOFFBH98CA
中壢區,土地,山下段2011~2040地號,2345.0,,特定農業區,農牧用地,1071120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6304225,2688,,0.0,0,,SPVPMLQKJHOFFBH09CA
中壢區,房地(土地+建物),桃園市中壢區大華路376巷61~90號,59.0,,鄉村區,乙種建築用地,1071121,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621010,93.54,4,2,3,有,無,5600000,59867,,0.0,0,,RPUPMLSKJHOFFBH09CA
觀音區,土地,工業區段二小段541~570地號,99.0,,工業區,丁種建築用地,1071128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3893000,39323,,0.0,0,,RPWRMLTKJHOFFBH96CA
中壢區,房地(土地+建物)+車位,桃園市中壢區中美路一段1~30號,1206.0,商,,,1071123,土地1建物12車位36,三層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,0790807,12195.47,0,0,0,無,有,625000000,51249,升降機械,0.0,0,有租賃。,RPQOMLLLJHOFFBH97CA
中壢區,房地(土地+建物),桃園市中壢區高鐵南路四段330巷29弄1~30號,135.53,,特定農業區,甲種建築用地,1071205,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031125,418.61,5,2,4,有,無,23000000,54944,,0.0,0,,RPROMLLLJHOFFBH08CA
中壢區,房地(土地+建物),桃園市中壢區文成北街31~60號,19.75,住,,,1071205,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,62.4,2,1,1,有,無,2550000,40865,,0.0,0,,RPORMLTLJHOFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區龍城新村121~150號,79.2,住,,,1071221,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0671028,91.02,4,2,2,有,無,2938680,32286,,0.0,0,,RPPWMLKMJHOFFBH68CA
龍潭區,土地,凌雲段631~660地號,149.79,農,,,1070712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,3004,,0.0,0,每坪一萬,RPRPMLOJJHOFFCH38CA
楊梅區,土地,和平段901~930地號,1308.22,,一般農業區,農牧用地,1061103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4273884,3267,,0.0,0,,RPROMLMJJHOFFDH18CA
新屋區,房地(土地+建物),桃園市新屋區下田心子1~30號,73.0,,特定農業區,甲種建築用地,1071209,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840706,198.01,3,2,3,有,無,3630000,18332,,0.0,0,,RPOPMLNJJHOFFDH08CA
楊梅區,房地(土地+建物),桃園市楊梅區東森路53巷1~30號,27.79,,山坡地保育區,丙種建築用地,1071217,土地4建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960315,54.65,0,0,0,無,無,2780000,50869,,0.0,0,,RPWSMLNJJHOFFDH56CA
龍潭區,土地,三元段961~990地號,443.77,,一般農業區,農牧用地,1071110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,9014,,0.0,0,有民情風俗因素之交易。;,RPWNMLKMJHOFFCH58CA
新屋區,土地,埔頂段埔頂小段2251~2280地號,603.0,,特定農業區,農牧用地,1071215,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2328000,3861,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUPMLOJJHOFFDH78CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金德路31~60號,26.39,住,,,1071203,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,193.55,3,2,2,有,有,10080000,57881,坡道平面,41.86,1300000,,RPQPMLSJJHOFFDH78CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金德路1~30號,23.3,住,,,1071203,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108,174.51,2,2,2,有,有,8960000,57746,坡道平面,41.86,1300000,,RPRPMLSJJHOFFDH88CA
楊梅區,房地(土地+建物),桃園市楊梅區楊湖路一段773巷70弄1~30號,104.07,,山坡地保育區,丙種建築用地,1071202,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0951110,193.84,5,2,3,有,有,6900000,35596,,0.0,0,,RPPNMLNKJHOFFDH08CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區裕成南路331~360號,14.9,,山坡地保育區,丙種建築用地,1071127,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861224,126.35,3,2,2,有,有,3300000,26118,坡道平面,0.0,0,,RPQNMLNKJHOFFDH18CA
楊梅區,土地,二重溪段61~90地號,183.5,其他,,,1071120,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1019025,5553,,0.0,0,包含公共設施保留地之交易。;,RPPNMLOKJHOFFDH18CA
楊梅區,房地(土地+建物),桃園市楊梅區中山北路一段390巷45弄31~60號,15.39,住,,,1071208,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830625,94.78,3,2,2,有,有,3550000,37455,,0.0,0,,RPWOMLOKJHOFFDH98CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街368巷1~30號,16.68,住,,,1071221,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060802,125.57,2,2,1,有,有,5500000,46873,坡道平面,31.7,1100000,裝潢實品屋,RPWOMLQKJHOFFDH56CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街368巷31~60號,21.31,住,,,1071221,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060802,152.14,3,2,2,有,有,5950000,40684,坡道平面,31.7,1050000,,RPOPMLQKJHOFFDH48CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區電研路190巷481~510號,31.01,,特定農業區,甲種建築用地,1071211,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050219,162.76,3,1,1,有,有,6500000,40223,坡道平面,29.75,1150000,,RPTOMLLLJHOFFDH48CA
大園區,房地(土地+建物)+車位,桃園市大園區和平西路一段53巷1~30號,27.42,,特定農業區,甲種建築用地,1071127,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840901,113.55000000000001,4,2,2,有,無,3800000,33465,坡道平面,0.0,0,,RPQNMLNJJHOFFEH18CA
大園區,房地(土地+建物),桃園市大園區成功街59巷3弄1~30號,120.0,,鄉村區,乙種建築用地,1071028,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690227,143.4,0,0,0,有,無,7400000,51604,,0.0,0,,RPSNMLNJJHOFFEH38CA
蘆竹區,土地,公埔段481~510地號,90.27,工,,,1071211,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5480000,60707,,0.0,0,,RPXNMLNJJHOFFEH88CA
大園區,土地,大牛稠段倒厝子小段601~630地號,1214.72,,特定農業區,農牧用地,1071031,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16900000,13913,,0.0,0,,RPOOMLOJJHOFFEH18CA
大園區,房地(土地+建物),桃園市大園區大海里8鄰大牛稠31~60號,482.0,,特定農業區,丁種建築用地,1071218,土地1建物1車位0,一層,一層,廠辦,見其他登記事項,見其他登記事項,0971110,240.99,3,0,1,有,無,7000000,29047,,0.0,0,親友、員工或其他特殊關係間之交易。;此標地為一衛浴，三休息室,RPROMLSJJHOFFEH88CA
大園區,房地(土地+建物)+車位,桃園市大園區大成路一段1~30號,67.64,住,,,1070921,土地1建物1車位2,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031120,365.92,4,2,2,有,有,24720000,67556,坡道平面,68.06,0,,RPOPMLTJJHOFFEH78CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大興三街1~30號,19.85,住,,,1071217,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030402,146.48000000000002,2,2,1,有,有,6500000,44375,坡道平面,0.0,0,,RPTNMLLKJHOFFEH38CA
大園區,土地,客運二段151~180地號,595.26,住,,,1071030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25560000,42939,,0.0,0,,RPWPMLPKJHOFFEH66CA
大園區,房地(土地+建物)+車位,桃園市大園區新生路四段91~120號,61.56,住,,,1071120,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051123,274.9,4,2,2,有,無,19200000,69844,坡道平面,0.0,0,,RPROMLPLJHOFFEH78CA
大園區,土地,艋舺段811~840地號,151.67,,一般農業區,農牧用地,1071030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,504000,3323,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLTLJHOFFEH56CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區六福路241~270號,11.99,住,,,1071109,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840906,149.29,3,2,2,有,有,6340000,42468,坡道平面,0.0,0,,RPWNMLLKKHOFFEH78CA
八德區,土地,高明段931~960地號,191.0,其他,,,1071003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,20942,,0.0,0,,RPVNMLNJJHOFFFH78CA
八德區,房地(土地+建物),桃園市八德區瑞發街18巷6弄1~30號,39.5,,鄉村區,乙種建築用地,1071218,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0660505,37.62,1,2,1,有,無,2000000,53163,,0.0,0,,RPSOMLNJJHOFFFH58CA
八德區,房地(土地+建物),桃園市八德區仁愛街1~30號,26.14,住,,,1071212,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,144.5,3,2,2,有,有,6500000,44983,,0.0,0,,RPVOMLNJJHOFFFH88CA
八德區,房地(土地+建物),桃園市八德區興豐路646巷1~30號,17.81,,鄉村區,乙種建築用地,1071211,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0690910,64.78,3,2,1,有,無,2000000,30874,,0.0,0,,RPRNMLRJJHOFFFH78CA
八德區,房地(土地+建物)+車位,桃園市八德區豐田一路1~30號,37.65,住,,,1071219,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021007,198.97,3,2,2,有,有,8800000,44228,坡道平面,33.08,0,,RPPOMLOKJHOFFFH48CA
八德區,房地(土地+建物)+車位,桃園市八德區廣興二路1~30號,22.89,商,,,1071210,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,201.36,3,2,2,有,有,8900000,44199,坡道平面,0.0,0,,RPVOMLPKJHOFFFH56CA
平鎮區,房地(土地+建物),桃園市平鎮區大昌路55巷1~30號,24.19,工,,,1071025,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0821016,95.77000000000001,3,2,1,有,無,1950000,20361,,0.0,0,,RPPNMLNJJHOFFGH28CA
平鎮區,房地(土地+建物),桃園市平鎮區延平路三段61~90號,52.38,住,,,1071116,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0730519,180.74,3,2,2,有,無,3890000,21523,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNJJHOFFGH88CA
平鎮區,土地,高雙段481~510地號,845.77,農,,,1071110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13409000,15854,,0.0,0,,RPXNMLNJJHOFFGH09CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區華安街1~30號,21.37,住,,,1071125,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881027,139.43,2,2,2,有,有,3850000,27612,坡道平面,0.0,0,,RPRNMLOJJHOFFGH58CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南京路102巷1~30號,17.41,住,,,1071116,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041006,131.26999999999998,2,2,1,有,有,5450000,41517,坡道平面,38.69,0,,RPTNMLOJJHOFFGH78CA
平鎮區,房地(土地+建物),桃園市平鎮區龍南路188巷17弄1~30號,26.28,商,,,1071214,土地1建物1車位0,一層，騎樓,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830506,120.16,3,2,2,有,無,5000000,41611,,0.0,0,,RPROMLSJJHOFFGH09CA
平鎮區,房地(土地+建物),桃園市平鎮區中豐路山頂段406巷61~90號,24.0,,一般農業區,甲種建築用地,1071130,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840306,68.34,4,1,2,有,有,1950000,28534,,0.0,0,,RPOOMLKKJHOFFGH08CA
平鎮區,房地(土地+建物),桃園市平鎮區中庸路45巷31~60號,132.66,住,,,1071122,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020131,234.20000000000002,5,3,4,有,無,14200000,60632,,0.0,0,含增建或未登記建物。;,RPWNMLOKJHOFFGH56CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區上海路181~210號,19.72,商,,,1071125,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951213,193.13,3,2,2,有,有,5400000,27960,坡道平面,0.0,0,,RPQOMLPKJHOFFGH78CA
平鎮區,土地,吉安段1231~1260地號,83.22,,特定農業區,水利用地,1070526,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,704760,8469,,0.0,0,,RPQOMLSLJHOFFGH56CA
平鎮區,土地,吉安段1231~1260地號,815.11,,特定農業區,水利用地,1060717,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6910000,8477,,0.0,0,,RPSOMLSLJHOFFGH76CA
平鎮區,土地,吉安段1231~1260地號,1631.84,,特定農業區,水利用地,1060717,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13820000,8469,,0.0,0,,RPTOMLSLJHOFFGH86CA
平鎮區,土地,吉安段1231~1260地號,99.13,,特定農業區,水利用地,1071029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,9583,,0.0,0,,RPUOMLSLJHOFFGH96CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新興路179巷29弄1~30號,43.21,住,,,1061013,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070913,242.38,4,2,2,有,有,15480000,67727,坡道平面,53.68,2700000,,RPWOMLSLJHOFFGH17CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新興路179巷29弄1~30號,43.01,住,,,1060901,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070913,215.53,4,2,2,有,有,13600000,64391,坡道平面,26.84,1450000,,RPXOMLSLJHOFFGH27CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新興路179巷29弄1~30號,43.21,住,,,1061008,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070913,242.38,4,2,2,有,有,16260000,75464,坡道平面,53.68,2020000,,RPOPMLSLJHOFFGH09CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區廣明路31~60號,13.18,住,,,1071024,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,122.13999999999999,3,1,2,有,有,6500000,53213,坡道平面,0.0,0,,RPSNMLMKKHOFFGH68CA
龜山區,房地(土地+建物)+車位,桃園市龜山區萬壽路一段481~510號,49.71,工,,,1071122,土地2建物1車位1,六層,七層,廠辦,工業用,鋼筋混凝土造,0810523,267.78000000000003,0,0,0,無,有,13500000,50415,坡道平面,0.0,0,,RPWOMLMJJHOFFHH09CA
