鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
楠梓區,房地(土地+建物)+車位,高雄市楠梓區興泰街91~120號,17.48,住,,,1071204,土地3建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011122,115.41,2,2,1,有,有,5200000,45057,坡道平面,24.97,0,,RPXNMLRKJHOFFEE09CA
左營區,房地(土地+建物),高雄市左營區新莊一路181~210號,13.4,住,,,1071211,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940520,118.67,3,2,2,有,有,6300000,53088,,0.0,0,,RPUQMLTKJHOFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路363巷1~30號,54.75,住,,,1071211,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860128,177.29,3,1,2,有,有,4698000,26499,一樓平面,0.0,0,,RPSNMLQKJHOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區新榮街61~90號,36.09,住,,,1071116,土地1建物1車位2,四層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030704,426.14,3,2,3,有,有,30500000,69710,坡道平面,44.56,3900000,,RPUNMLSLJHOFFEE98CA
左營區,房地(土地+建物),高雄市左營區重上街1~30號,8.57,商,,,1071219,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0930722,88.77,2,2,1,有,有,4480000,50468,,0.0,0,,RPPNMLNLJHOFFEE97CA
左營區,房地(土地+建物)+車位,高雄市左營區南屏路241~270號,26.15,住,,,1071129,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030711,208.31,2,2,2,有,有,12900000,61927,坡道平面,0.0,0,,RPOOMLLLJHOFFEE77CA
楠梓區,房地(土地+建物),高雄市楠梓區樂群路211~240號,27.1,住,,,1071218,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670607,77.99,3,2,1,有,無,2080000,26670,,0.0,0,,RPROMLMLJHOFFEE18CA
左營區,房地(土地+建物),高雄市左營區民族一路960巷35弄31~60號,79.29,工,,,1071202,土地3建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,0980115,189.15,5,2,2,有,無,11000000,58155,,0.0,0,,RPOPMLLLJHOFFEE87CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,14.26,住,,,1071201,土地2建物1車位0,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,137.92000000000002,3,2,2,有,無,5350000,38791,,0.0,0,,RPRPMLLLJHOFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區智昌街563巷1~30號,67.7,住,,,1071202,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0871117,189.17,5,2,4,有,無,8200000,43347,,0.0,0,,RPRQMLLLJHOFFEE28CA
燕巢區,房地(土地+建物),高雄市燕巢區中華路39巷1~30號,131.91,住,,,1071209,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070516,238.7,5,2,4,有,無,12780000,53540,,0.0,0,包含公共設施保留地之交易。;,RPRNMLRJJHOFFFE48CA
梓官區,土地,同安段331~360地號,831.37,,一般農業區,農牧用地,1071123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7900000,9502,,0.0,0,畸零地或有合併使用之交易。;,RPTNMLRJJHOFFFE68CA
岡山區,房地(土地+建物),高雄市岡山區育才路56巷1~30號,353.75,工,,,1071102,土地2建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1071109,167.62,0,0,2,無,無,15200000,,,0.0,0,1、本不動產交易係預售屋之買賣，私契日為107年11月02日，公契日為107年12月18日。,RPVOMLRJJHOFFFE98CA
岡山區,房地(土地+建物),高雄市岡山區育才路56巷1~30號,349.97,工,,,1070718,土地2建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1071109,167.62,0,0,2,無,無,14800000,,,0.0,0,1、本不動產交易係預售屋之買賣，私契日為107年07月18日，公契日為107年12月18日。,RPWOMLRJJHOFFFE09CA
岡山區,房地(土地+建物),高雄市岡山區育才路56巷1~30號,344.4,工,,,1070123,土地2建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1071109,167.62,0,0,2,無,無,14480000,,,0.0,0,1、本不動產交易係預售屋之買賣，私契日為107年01月23日，公契日為107年12月18日。,RPPPMLRJJHOFFFE48CA
左營區,房地(土地+建物),高雄市左營區左營大路740巷34弄1~30號,70.0,住,,,1071212,土地2建物1車位0,全,二層,透天厝,,加強磚造,0730514,93.9,4,2,3,有,無,4100000,43663,,0.0,0,,RPRNMLNKKHOFFEE18CA
岡山區,房地(土地+建物),高雄市岡山區富貴路31~60號,154.0,住,,,1071205,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),住商用,加強磚造,0750314,206.08,3,0,3,有,無,22300000,108210,,0.0,0,含增建或未登記建物。;,RPPNMLSKJHOFFFE48CA
橋頭區,房地(土地+建物),高雄市橋頭區美德街181巷1~30號,14.57,住,,,1071218,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831001,99.07,3,1,2,有,有,3250000,32805,,0.0,0,,RPROMLLKJHOFFFE08CA
橋頭區,土地,內庄段121~150地號,2351.81,其他,,,1070730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25800000,10970,,0.0,0,因細部計畫尚未完成，無法依照變更後之用途使用。依主要計劃書規定，納入區段徵收整體開發，且該區段徵收內並無規劃農業區及保護區，並在未完成細部計畫法定程序及辦理完成區段徵收前不得核發建築執照。,RPVNMLSLJHOFFFE56CA
燕巢區,土地,代天府段301~330地號,992.54,其他,,,1071031,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12750000,12846,,0.0,0,都市計畫名稱:高雄新市鎮特定區計畫因細部計畫尚未完成，無法依照變更後之用途使用。依主要計畫書規定，納入區段徵收整體開發，且該區段徵收內並無規劃農業區及保護區，並在未完成細部計畫法定程序及辦理完成區段徵收前不得核發建築執照。,RPOOMLPLJHOFFFE28CA
岡山區,土地,大公段121~150地號,620.0,住,,,1070926,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26257000,42350,,0.0,0,,RPPNMLQLJHOFFFE38CA
鳳山區,房地(土地+建物),高雄市鳳山區文學街18巷1~30號,18.91,住,,,1071224,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700415,47.6,2,1,1,有,無,2200000,46218,,0.0,0,,RPQNMLRJJHOFFGE48CA
橋頭區,土地,頂田段一小段721~750地號,970.05,,一般農業區,農牧用地,1071115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,4123,,0.0,0,,RPXOMLLJKHOFFFE68CA
鳳山區,房地(土地+建物),高雄市鳳山區建國路三段511~540號,6.44,住,,,1071128,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891202,77.41,2,2,1,有,有,3500000,45214,,0.0,0,含增建或未登記建物。,RPSPMLRJJHOFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區北文街31~60號,69.0,住,,,1071117,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0930802,186.8,5,2,4,有,無,11850000,63437,,0.0,0,,RPTPMLRJJHOFFGE98CA
岡山區,房地(土地+建物)+車位,高雄市岡山區忠誠街211~240號,16.29,商,,,1070928,土地1建物2車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070628,164.88,3,2,2,有,有,7150000,46873,坡道平面,37.94,1200000,,RPPPMLTLJHOFFFE88CA
岡山區,房地(土地+建物),高雄市岡山區忠誠街181~210號,16.35,商,,,1070303,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070628,127.38,3,2,2,有,有,6700000,52599,,0.0,0,,RPQPMLTLJHOFFFE98CA
岡山區,房地(土地+建物)+車位,高雄市岡山區忠誠街211~240號,16.29,商,,,1071001,土地1建物2車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070628,164.88,3,2,2,有,有,8180000,54987,坡道平面,37.94,1200000,含房屋裝修,RPSPMLTLJHOFFFE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區武慶二路56巷1~30號,11.29,住,,,1071207,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851130,124.13,3,2,2,有,有,4000000,32224,坡道機械,0.0,0,,RPVNMLSKJHOFFGE56CA
鳳山區,房地(土地+建物),高雄市鳳山區善和街1~30號,7.23,住,,,1071110,土地1建物1車位0,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850105,129.05,3,2,2,有,有,4300000,33320,,0.0,0,,RPPNMLRLJHOFFGE58CA
鳳山區,土地,竹子腳段151~180地號,1551.0,住,,,1071012,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,167400000,107930,,0.0,0,,RPWNMLSLJHOFFGE76CA
鳳山區,房地(土地+建物),高雄市鳳山區八德路296巷1~30號,7.32,商,,,1071129,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061229,75.47,2,2,1,有,有,4200000,55651,,0.0,0,,RPROMLTLJHOFFGE09CA
鳳山區,房地(土地+建物),高雄市鳳山區崗山北街2巷1~30號,36.0,住,,,1071115,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680105,79.6,3,2,1,有,無,1900000,23869,,0.0,0,,RPVNMLTKJHOFFGE66CA
鳳山區,房地(土地+建物),高雄市鳳山區北文街91~120號,17.81,住,,,1071212,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830223,108.17999999999999,2,2,2,有,有,4900000,45295,,0.0,0,,RPPOMLRKJHOFFGE58CA
仁武區,房地(土地+建物)+車位,高雄市仁武區仁勇路481~510號,40.63,住,,,1071217,土地1建物1車位2,十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061212,234.64,3,2,2,有,有,12000000,56221,坡道平面,71.0,2800000,,RPQNMLSLJHOFFIE98CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,20.85,住,,,1071217,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,157.36,3,2,2,有,有,7570000,54006,坡道平面,34.78,950000,,RPOQMLNLJHOFFIE58CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,14.65,住,,,1071217,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,121.32,2,2,1,有,有,5350000,50844,坡道平面,34.78,950000,,RPPQMLNLJHOFFIE68CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,14.65,住,,,1071217,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,121.32,2,2,1,有,有,5350000,50844,坡道平面,34.78,950000,,RPQQMLNLJHOFFIE78CA
仁武區,土地,仁新段1441~1470地號,1200.0,農,,,1071214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8160000,6800,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSSMLPLJHOFFIE76CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,180.92,3,2,2,有,有,7820000,47694,坡道平面,34.78,850000,,RPOOMLPLJHOFFIE58CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,16.34,住,,,1071217,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,131.11,2,2,1,有,有,5430000,47545,坡道平面,34.78,850000,,RPUOMLNLJHOFFIE98CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,20.85,住,,,1071217,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,157.33999999999997,3,2,2,有,有,7050000,49364,坡道平面,34.78,1000000,,RPVOMLNLJHOFFIE09CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,20.85,住,,,1071217,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,157.33999999999997,3,2,2,有,有,7600000,53851,坡道平面,34.78,1000000,,RPXOMLNLJHOFFIE66CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,20.85,住,,,1071217,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,157.94,3,2,2,有,有,7570000,53751,坡道平面,34.78,950000,,RPOPMLNLJHOFFIE48CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,21.41,住,,,1071217,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,192.13,3,2,2,有,有,8470000,53194,坡道平面,69.56,1950000,,RPQPMLNLJHOFFIE68CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區南京路393巷1~30號,42.85,住,,,1071202,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1051205,243.29,4,2,2,有,有,16880000,69382,坡道平面,31.9,0,,RPTNMLLMJHOFFGE48CA
杉林區,土地,月眉段二小段3451~3480地號,3103.0,,特定農業區,農牧用地,1071130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,1450,,0.0,0,,RPRNMLOLJHOFFHE58CA
那瑪夏區,土地,瑪雅段271~300地號,133.33,,鄉村區,乙種建築用地,1071130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,750,,0.0,0,,RPQNMLPKJHOFFHE48CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,16.34,住,,,1071217,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,132.62,2,2,1,有,有,5880000,49877,坡道平面,34.78,1000000,,RPPNMLOLJHOFFIE48CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街31~60號,17.47,住,,,1071217,土地1建物1車位2,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,170.35,2,2,1,有,有,7220000,52287,坡道平面,69.56,1950000,,RPQNMLOLJHOFFIE58CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,28.18,住,,,1071217,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,204.82,4,2,2,有,有,9400000,49694,坡道平面,34.78,950000,,RPRNMLOLJHOFFIE68CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,28.18,住,,,1071217,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,204.4,4,2,2,有,有,9760000,51055,坡道平面,34.78,1100000,,RPSNMLOLJHOFFIE78CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,28.74,住,,,1071217,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,239.17000000000002,4,2,2,有,有,11130000,53829,坡道平面,69.56,2000000,,RPTNMLOLJHOFFIE88CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,28.74,住,,,1071217,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,239.17000000000002,4,2,2,有,有,9920000,47580,坡道平面,69.56,1850000,,RPUNMLOLJHOFFIE98CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.79,住,,,1071217,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,181.94,3,2,2,有,有,8510000,51373,坡道平面,34.78,950000,,RPVNMLOLJHOFFIE09CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,180.92,3,2,2,有,有,7820000,47694,坡道平面,34.78,850000,,RPXNMLOLJHOFFIE66CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,180.92,3,2,2,有,有,7810000,47626,坡道平面,34.78,850000,,RPOOMLOLJHOFFIE48CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,178.73000000000002,3,2,2,有,有,8100000,49323,坡道平面,34.78,1000000,,RPTOMLOLJHOFFIE98CA
路竹區,房地(土地+建物),高雄市路竹區中山路783巷1~30號,101.36,住,,,1071110,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940120,220.48,4,2,3,有,無,8000000,36284,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLRJJHOFFJE88CA
湖內區,土地,慈濟段481~510地號,604.37,住,,,1071206,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,827,,0.0,0,既成道路買賣,RPOOMLTJJHOFFJE88CA
路竹區,房地(土地+建物),高雄市路竹區自由街8巷1~30號,119.47,住,,,1071019,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071018,220.88,5,2,5,有,無,11500000,52064,,0.0,0,,RPWNMLLKJHOFFJE88CA
田寮區,土地,牛稠埔段31~60地號,1991.0,,山坡地保育區,農牧用地,1071221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2650000,1331,,0.0,0,,RPRNMLRKJHOFFJE98CA
田寮區,土地,狗氳氤段211~240地號,180.14,,一般農業區,農牧用地,1071226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,4441,,0.0,0,,RPPNMLKMJHOFFJE28CA
林園區,土地,廣應段301~330地號,40.12,住,,,1071210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2361062,58850,,0.0,0,向政府機關承購之案件。;,RPTNMLTJJHOFFLE86CA
林園區,土地,龔林段961~990地號,1251.04,其他,,,1071207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1850000,1479,,0.0,0,,RPWNMLTJJHOFFLE17CA
林園區,房地(土地+建物),高雄市林園區仁愛路241~270號,85.0,住,,,1071202,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0760914,177.88,4,2,3,有,無,6200000,34855,,0.0,0,,RPXNMLRJJHOFFLE07CA
林園區,土地,林園段1081~1110地號,46.0,商,,,1071130,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1136600,24709,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;,RPPNMLSJJHOFFLE98CA
大寮區,土地,大寮段芎蕉腳小段1051~1080地號,170.0,農,,,1071226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,6471,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLSJJHOFFLE86CA
林園區,房地(土地+建物),高雄市林園區過溝2巷1~30號,86.0,住,,,1071208,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700501,89.2,3,2,2,有,無,2200000,24664,,0.0,0,,RPTNMLKKJHOFFLE68CA
大寮區,房地(土地+建物),高雄市大寮區中正路1~30號,16.18,住,,,1071202,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831230,99.10000000000001,3,2,1,有,有,3100000,31282,,0.0,0,,RPVNMLNLJHOFFLE66CA
大寮區,房地(土地+建物),高雄市大寮區琉球里林厝路52巷31~60號,186.42,住,,,1071215,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070920,197.25,4,3,3,有,無,11870000,60177,,0.0,0,,RPSNMLLLJHOFFLE78CA
大寮區,房地(土地+建物),高雄市大寮區琉球里林厝路52巷1~30號,104.46,住,,,1071215,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070920,183.17,4,3,3,有,無,9300000,50773,,0.0,0,,RPTNMLLLJHOFFLE88CA
大寮區,房地(土地+建物),高雄市大寮區鳳林三路105巷1~30號,88.8,住,,,1071025,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070702,224.65,6,2,5,有,無,15500000,68996,,0.0,0,,RPRNMLQLJHOFFLE56CA
苓雅區,房地(土地+建物),高雄市苓雅區廣州二街1~30號,70.0,住,,,1071218,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0650915,139.74,3,2,4,有,無,9000000,64405,,0.0,0,,RPSOMLOJJHOFFBE08DA
鳥松區,房地(土地+建物),高雄市鳥松區中正路361~390號,224.12,住,,,1071126,土地8建物2車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830110,210.38,10,2,8,有,無,31870000,151488,,0.0,0,,RPTNMLKKJHOFFIE48DA
林園區,土地,林子邊段1621~1650地號,51.28,住,,,1071218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1607115,31340,,0.0,0,,RPSNMLTJJHOFFLE86DA
鹽埕區,房地(土地+建物),高雄市鹽埕區新樂街241~270號,8.73,商,,,1071116,土地2建物1車位0,七層,九層,華廈(10層含以下有電梯),,鋼筋混凝土造,0690124,67.32,2,1,1,有,有,3300000,49020,,0.0,0,,RPPNMLNJJHOFFAE67CD
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,181.43,3,2,2,有,有,8250000,49437,坡道平面,34.78,1000000,,RPUOMLOLJHOFFIE09CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,181.43,3,2,2,有,有,7850000,47733,坡道平面,34.78,850000,,RPVOMLOLJHOFFIE56CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,181.43,3,2,2,有,有,7850000,47733,坡道平面,34.78,850000,,RPOPMLOLJHOFFIE58CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,24.23,住,,,1071217,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,181.43,3,2,2,有,有,7850000,47733,坡道平面,34.78,850000,,RPPPMLOLJHOFFIE68CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,28.18,住,,,1071217,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,204.82,4,2,2,有,有,9570000,50400,坡道平面,34.78,1000000,,RPQPMLOLJHOFFIE78CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,28.18,住,,,1071217,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,204.82,4,2,2,有,有,9560000,50635,坡道平面,34.78,950000,,RPRPMLOLJHOFFIE88CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,28.18,住,,,1071217,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,204.82,4,2,2,有,有,8880000,46342,坡道平面,34.78,1000000,,RPSPMLOLJHOFFIE98CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,29.87,住,,,1071217,土地1建物1車位4,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,309.15,4,2,2,有,有,13150000,53801,坡道平面,139.08,4000000,,RPTNMLQKJHOFFIE98CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,20.29,住,,,1071217,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,157.36,3,2,2,有,有,7530000,53271,坡道平面,34.78,1000000,,RPURMLOLJHOFFIE76CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,20.29,住,,,1071217,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,157.36,3,2,2,有,有,6700000,47724,坡道平面,34.78,850000,,RPVRMLOLJHOFFIE86CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,20.29,住,,,1071217,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,157.36,3,2,2,有,有,6900000,48540,坡道平面,34.78,950000,,RPWRMLOLJHOFFIE96CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,14.65,住,,,1071217,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,122.25999999999999,2,2,1,有,有,5280000,49497,坡道平面,34.78,950000,,RPXRMLOLJHOFFIE07CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,14.65,住,,,1071217,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,121.32,2,2,1,有,有,5250000,49688,坡道平面,34.78,950000,,RPPNMLPLJHOFFIE58CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,14.65,住,,,1071217,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,121.32,2,2,1,有,有,5420000,51075,坡道平面,34.78,1000000,,RPQNMLPLJHOFFIE68CA
仁武區,房地(土地+建物)+車位,高雄市仁武區霞海中街1~30號,14.65,住,,,1071217,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071116,121.32,2,2,1,有,有,5340000,50728,坡道平面,34.78,950000,,RPRNMLPLJHOFFIE78CA
